Age,Gender,Tenure,Service_Internet,Service_Phone,Service_TV,Contract,PaymentMethod,MonthlyCharges,TotalCharges,StreamingMovies,StreamingMusic,OnlineSecurity,TechSupport,Churn
21.0,1,34.0,0,1,1,0,2,72.89,2462.97,1,0,1,1,0
24.0,0,44.0,0,1,1,2,1,77.54,3428.36,0,1,0,0,0
18.0,0,30.0,1,1,0,1,2,69.59,3426.93,1,0,0,0,0
61.0,1,17.0,0,1,1,0,1,59.96,1007.24,0,0,0,0,0
62.0,1,59.0,1,1,1,2,2,69.59,4476.58,1,1,1,0,0
59.0,0,10.0,1,1,1,2,1,57.91,582.33,0,1,0,0,0
64.0,1,18.0,1,1,0,0,2,74.59,1330.08,0,1,0,0,0
30.0,1,45.0,1,1,1,2,2,28.08,1262.31,0,1,1,0,0
39.0,1,59.0,1,1,1,0,0,98.38,5802.06,1,1,1,0,0
38.0,1,62.0,0,0,1,0,1,118.53,7331.98,1,1,0,0,0
39.0,1,59.0,1,1,0,0,1,26.57,1560.05,0,0,0,0,0
45.0,1,49.0,1,1,1,1,0,100.1,4904.64,1,0,0,1,0
26.0,1,63.0,1,0,1,0,0,44.17,2132.26,1,1,0,0,0
43.0,0,32.0,1,0,0,1,3,39.75,1270.11,0,1,1,1,0
26.0,1,10.0,0,1,1,1,0,89.34,892.26,0,0,1,0,1
32.0,0,11.0,0,0,1,0,1,24.41,260.36,1,1,0,0,0
27.0,0,70.0,0,1,0,0,3,69.59,4653.36,1,1,1,0,0
41.0,0,62.0,1,1,1,0,0,20.14,1257.7,0,0,1,0,0
59.0,1,47.0,1,1,0,0,3,75.44,3553.57,0,0,0,0,0
25.0,1,34.0,1,1,1,1,3,66.21,2252.26,1,0,1,1,0
41.0,0,17.0,1,1,1,0,1,111.55,1880.36,1,1,1,1,0
33.0,1,54.0,1,1,0,0,2,92.03,4980.49,0,0,0,0,0
66.0,0,40.0,1,1,0,0,2,32.6,1304.57,1,1,1,0,0
43.0,1,19.0,0,1,1,1,3,55.45,1050.46,0,0,0,1,0
44.0,1,67.0,0,1,1,2,2,113.16,2132.26,0,1,1,0,0
54.0,0,53.0,1,1,0,2,3,92.53,4906.33,1,1,0,1,0
21.0,0,64.0,1,1,0,2,1,79.43,5072.83,0,0,1,0,0
67.0,0,47.0,1,1,1,0,0,75.91,3564.56,1,0,1,1,0
41.0,1,6.0,1,0,0,0,1,59.81,339.82,1,0,0,0,0
36.0,0,16.0,1,1,1,1,2,78.52,1257.18,0,1,1,1,0
53.0,1,18.0,0,1,1,2,1,97.17,1762.36,0,1,1,1,0
56.0,1,52.0,0,0,1,0,2,32.75,1685.04,1,0,0,0,0
27.0,1,48.0,1,1,1,0,2,116.98,5616.33,1,0,1,0,0
43.65553060078607,0,43.0,1,0,1,0,0,43.94,1896.1,1,1,1,0,0
35.0,0,39.0,0,1,1,1,1,64.77,2534.19,1,1,0,0,0
36.0,0,49.0,0,1,1,0,2,22.27,1083.77,0,0,0,0,0
53.0,1,12.0,0,1,1,0,3,75.03,889.34,0,0,0,0,0
27.0,1,10.0,1,1,1,2,1,58.19,576.03,1,0,0,0,0
50.0,0,71.0,1,1,1,0,2,44.98,3205.49,1,1,0,0,0
67.0,1,55.0,0,0,0,0,0,118.55,6503.15,1,0,0,1,0
22.0,1,1.0,0,0,1,0,3,62.81,50.65,1,0,1,1,0
64.0,0,49.0,0,1,0,0,2,61.43,3005.48,1,1,1,0,0
66.0,0,36.0,1,0,1,0,0,66.31,2377.4,1,0,0,0,0
43.65553060078607,0,21.0,0,1,1,0,2,31.62,663.6,1,1,0,1,0
61.0,1,37.0,1,1,1,0,0,59.31,2208.62,0,1,0,1,0
51.0,1,24.0,0,1,0,1,2,53.64,1275.32,0,0,1,1,0
50.0,1,55.0,0,0,1,1,2,66.51,3656.59,1,0,1,0,0
38.0,1,25.0,1,1,1,0,3,105.66,2641.42,0,0,0,1,0
34.0,1,7.0,1,1,0,0,2,39.28,271.61,0,1,0,0,0
39.0,0,71.0,0,0,0,2,2,80.77,5718.89,0,1,0,0,0
65.0,1,71.0,1,1,0,0,1,23.76,1680.58,0,0,1,0,0
54.0,1,24.0,1,1,1,0,1,51.68,1233.97,0,1,1,1,0
32.0,1,11.0,1,1,1,0,1,67.27,746.31,0,0,1,0,0
43.65553060078607,0,12.0,1,1,0,1,3,27.43,333.36,1,1,0,0,0
45.0,0,35.0,1,1,1,0,1,74.4,2588.48,0,0,0,1,0
24.0,0,63.0,1,0,0,1,1,51.03,3211.02,0,0,0,0,0
49.0,1,68.0,0,1,0,1,2,119.28,2132.26,0,1,0,0,0
28.0,0,57.0,1,1,0,2,2,83.1,4756.25,0,0,0,0,0
27.0,0,13.0,1,1,1,0,2,44.42,580.38,1,1,0,1,0
26.0,0,23.0,0,1,1,1,3,30.27,685.44,0,1,1,1,0
43.65553060078607,1,39.0,0,1,0,0,1,24.07,930.96,1,1,1,0,0
30.0,0,12.0,0,0,1,0,3,29.08,345.17,0,0,0,0,0
42.0,1,34.0,1,1,1,0,0,88.01,2995.96,0,1,1,0,0
19.0,1,71.0,1,1,1,0,2,105.5,2132.26,0,0,0,1,0
52.0,0,31.0,1,1,1,2,2,35.67,1107.77,0,1,0,1,0
24.0,1,62.0,0,1,1,0,3,60.21,3730.92,1,1,1,0,0
38.0,0,13.0,1,0,0,0,1,55.42,719.1,0,0,1,0,0
35.0,1,31.0,1,0,1,0,2,84.45,2616.66,1,0,1,0,0
20.0,0,2.0,1,1,1,1,1,38.27,58.71,0,0,0,0,0
59.0,0,15.0,1,0,1,0,2,115.33,1729.34,1,0,1,1,0
56.0,0,57.0,1,1,1,2,0,92.86,5287.25,1,0,0,0,0
58.0,1,34.0,1,1,0,2,0,115.51,3910.81,0,1,1,1,0
66.0,0,68.0,1,1,0,2,1,47.74,3270.5,0,1,0,0,0
28.0,1,29.0,1,1,1,0,2,78.77,2287.44,1,0,1,0,0
56.0,0,66.0,1,0,0,1,2,93.23,6153.31,0,0,0,0,0
41.0,1,16.0,1,1,1,0,2,91.1,1453.89,0,0,0,0,0
63.0,1,39.0,0,1,0,2,1,22.13,870.37,1,0,0,1,0
36.0,0,37.0,0,0,1,1,2,119.83,4422.09,0,1,0,1,0
21.0,0,21.0,0,1,1,0,2,112.81,2365.88,1,1,0,0,0
43.0,0,44.0,1,0,1,1,3,31.98,1397.6,0,0,1,0,0
55.0,0,19.0,1,1,0,0,3,74.36,1420.06,1,1,0,0,0
59.0,0,71.0,0,1,1,0,1,51.46,3645.39,0,1,0,0,0
49.0,1,8.0,0,0,0,0,1,107.89,874.13,1,1,0,0,1
56.0,0,66.0,1,1,1,2,3,89.75,5922.51,1,1,1,1,0
62.0,0,41.0,1,0,0,2,1,42.35,1744.09,0,0,1,1,0
63.0,1,70.0,1,1,1,1,0,23.39,1641.3,0,1,1,1,0
53.0,0,61.0,1,0,0,2,2,49.17,3009.96,0,0,1,0,0
57.0,0,26.0,1,1,1,0,1,23.81,609.71,0,0,0,0,0
54.0,1,71.0,1,1,1,2,0,34.13,2432.29,0,1,1,1,0
50.0,0,70.0,1,0,0,0,3,83.61,5834.07,1,1,1,0,0
53.0,0,29.0,0,1,0,1,0,94.51,2741.22,1,1,0,1,0
20.0,0,66.0,1,0,0,1,3,66.8,4403.34,1,0,0,1,0
26.0,1,19.0,1,0,1,0,2,80.03,1506.52,1,1,0,0,0
25.0,0,68.0,1,0,1,0,0,35.59,2411.18,0,1,1,0,0
50.0,1,58.0,1,0,1,0,1,51.68,2991.03,1,1,1,0,0
23.0,0,70.0,1,1,1,2,0,91.29,6388.33,1,0,0,0,0
58.0,1,57.0,0,1,1,0,2,56.49,3214.68,1,0,1,1,0
56.0,0,37.0,1,1,1,0,1,69.59,2031.36,1,0,1,0,0
21.0,1,61.0,0,1,0,1,2,39.4,2395.1,1,0,1,0,0
30.0,1,30.0,0,1,0,0,2,79.48,2379.63,0,1,0,0,0
66.0,1,71.0,0,1,1,0,2,100.95,7164.56,1,0,1,1,0
19.0,1,25.0,1,1,1,1,2,66.94,1675.32,0,1,0,1,0
22.0,1,65.0,1,1,1,0,3,31.55,2059.24,0,0,0,1,0
61.0,1,6.0,1,1,0,1,0,103.84,631.58,0,0,0,1,1
44.0,0,18.0,1,0,1,0,1,27.14,490.89,0,1,1,0,0
43.65553060078607,0,10.0,1,1,0,0,1,67.17,676.0,0,1,1,1,0
38.0,1,11.0,1,1,1,0,1,46.11,510.33,1,0,0,0,0
25.0,1,65.0,1,0,1,0,3,113.63,7382.8,1,1,1,0,0
55.0,1,65.0,1,1,0,2,0,69.59,6102.76,0,1,0,0,0
25.0,1,52.0,1,0,0,2,1,76.64,3976.14,1,0,0,1,0
67.0,0,67.0,1,1,1,0,3,86.78,5793.78,1,0,1,0,0
20.0,1,31.0,1,1,1,0,0,73.27,2260.96,1,0,0,1,0
61.0,0,17.0,1,1,0,0,3,34.76,604.95,0,0,0,1,0
43.65553060078607,0,55.0,0,0,1,0,2,90.91,4997.1,1,1,0,1,0
39.0,1,36.0,0,1,0,0,3,69.27,2496.46,0,1,0,0,0
23.0,1,26.0,1,0,0,2,0,83.43,2166.44,0,0,0,1,0
19.0,0,53.0,1,1,0,0,0,24.52,1305.18,1,0,0,0,0
40.0,0,17.0,0,1,1,0,2,34.2,582.11,1,1,0,1,0
61.0,1,25.0,1,1,1,0,3,78.94,1972.81,0,1,0,0,0
19.0,1,2.0,0,1,0,0,1,65.94,138.02,1,1,1,0,0
55.0,1,5.0,1,1,1,1,1,42.69,208.79,1,0,1,0,0
34.0,0,4.0,1,0,1,0,2,44.08,180.04,1,1,1,1,0
52.0,0,36.0,1,1,0,0,2,83.17,2992.37,0,0,1,0,0
51.0,1,6.0,0,1,1,0,0,25.9,154.33,0,0,1,0,0
40.0,0,21.0,0,1,0,2,3,63.43,1323.84,1,0,0,1,0
47.0,0,26.0,1,0,0,0,2,72.31,1877.9,0,0,1,0,0
69.0,1,55.0,0,0,0,2,2,50.81,2789.14,0,1,0,0,0
25.0,1,39.0,1,0,0,0,1,102.05,3991.25,1,1,0,0,0
39.0,0,33.0,1,0,1,2,0,25.68,830.6,1,0,0,0,0
61.0,0,14.0,0,0,1,1,3,106.58,1501.01,0,1,0,1,0
43.65553060078607,1,56.0,0,0,0,0,2,92.33,5153.04,0,1,1,1,0
22.0,1,21.0,1,0,1,2,3,64.63,1362.6,0,0,0,0,0
30.0,1,46.0,0,1,0,1,2,112.45,5164.32,1,1,0,1,0
46.0,1,16.0,0,1,0,0,3,90.22,1449.18,0,0,0,0,0
48.0,1,16.0,1,1,1,0,2,113.1,1808.39,0,1,1,0,0
64.0,0,29.0,1,1,0,1,3,67.26,1936.22,1,1,0,0,0
33.0,0,8.0,1,1,1,1,2,65.3,535.99,0,1,0,0,0
59.0,0,3.0,0,1,1,1,0,73.07,226.98,1,0,0,0,1
47.0,0,19.0,1,0,0,1,0,26.54,509.29,1,0,1,1,0
33.0,1,66.0,1,1,0,1,2,110.85,7309.7,1,1,0,1,0
29.0,1,22.0,1,0,1,1,2,86.77,1917.05,0,1,0,0,0
34.0,1,46.0,1,0,1,0,2,81.76,3748.13,0,0,0,0,0
33.0,0,13.0,1,0,1,0,0,112.65,1442.17,0,1,0,0,0
29.0,0,33.0,1,0,1,2,2,119.36,3923.26,0,1,1,0,0
25.0,0,5.0,0,0,1,0,2,36.34,172.48,1,1,1,0,0
37.0,1,27.0,1,1,1,0,0,94.9,2554.75,0,0,1,0,0
20.0,0,24.0,1,1,0,1,0,77.99,1867.41,0,1,1,1,0
33.0,1,67.0,1,1,0,0,2,66.1,4424.8,0,1,1,0,0
47.0,1,63.0,0,0,1,0,3,117.76,7412.38,1,0,1,0,0
62.0,1,48.0,0,0,1,0,1,105.03,5020.28,0,1,1,0,0
40.0,1,63.0,1,0,0,1,1,89.67,5651.13,1,0,0,1,0
45.0,1,12.0,1,1,0,2,2,58.27,696.59,0,0,0,0,0
43.65553060078607,1,28.0,1,1,0,0,1,86.6,2417.84,0,1,1,0,0
57.0,0,44.0,0,1,1,0,3,73.17,3233.46,0,1,1,1,0
22.0,1,43.0,0,1,1,0,1,44.94,1930.0,1,0,0,0,0
37.0,1,17.0,1,1,1,0,3,65.04,1106.27,1,1,0,0,0
43.65553060078607,0,40.0,1,1,0,0,0,41.22,1656.76,1,1,1,0,0
61.0,1,49.0,1,0,1,0,0,70.04,3417.06,0,0,0,0,0
18.0,0,57.0,1,1,1,0,3,92.02,5244.91,0,0,1,1,0
47.0,0,64.0,1,1,1,0,0,23.66,1522.17,0,1,0,0,0
38.0,0,57.0,1,0,1,0,2,96.54,5501.87,1,1,0,1,0
37.0,1,70.0,1,1,0,1,2,22.0,1526.97,1,1,1,0,0
23.0,1,43.0,1,1,1,2,3,71.73,3079.57,1,0,0,1,0
39.0,0,23.0,1,1,0,2,1,77.35,1780.94,1,0,1,1,0
35.0,1,27.0,0,1,1,1,3,96.12,2574.17,0,0,0,1,0
25.0,1,58.0,1,1,1,0,0,96.1,5560.27,0,0,0,1,0
56.0,0,37.0,0,1,1,1,0,61.75,2304.49,0,0,0,0,0
49.0,0,6.0,1,1,1,0,2,26.64,164.69,1,1,1,0,0
50.0,1,65.0,1,1,1,1,2,89.35,5822.58,1,1,0,0,0
33.0,0,6.0,0,1,0,1,0,71.1,435.26,1,0,0,1,1
29.0,0,50.0,1,0,0,1,1,53.31,2669.44,0,1,0,0,0
55.0,0,22.0,0,1,1,2,2,43.49,953.69,0,1,1,0,0
69.0,1,25.0,1,0,1,1,3,31.98,803.31,1,1,1,0,0
51.0,1,51.0,1,1,0,1,2,49.51,2539.51,1,0,0,0,0
31.0,1,48.0,0,1,1,0,2,65.85,3169.06,0,1,0,1,0
53.0,0,70.0,1,0,1,2,2,67.76,4744.87,0,1,0,1,0
50.0,1,65.0,0,1,1,0,3,78.27,5085.83,1,0,0,0,0
40.0,0,60.0,0,1,0,2,2,56.25,3379.98,0,1,1,0,0
67.0,1,46.0,1,1,1,0,2,111.99,5146.22,1,0,0,0,0
62.0,1,36.0,1,1,1,0,0,69.59,2510.22,0,1,1,1,0
43.65553060078607,0,58.0,0,0,1,2,1,62.37,3610.48,1,0,0,0,0
58.0,1,38.0,1,0,1,0,2,24.82,939.62,1,1,0,0,0
38.0,0,11.0,1,1,1,2,0,79.9,868.62,1,0,0,0,1
43.65553060078607,1,12.0,1,1,0,0,2,80.29,959.08,1,0,1,0,0
44.0,1,42.0,0,1,0,2,1,78.33,3283.02,0,0,0,1,0
26.0,0,39.0,1,0,1,1,0,108.76,4258.56,0,0,1,1,0
18.0,0,71.0,1,0,1,1,1,96.29,6827.65,1,1,1,0,0
28.0,0,11.0,1,0,0,0,2,106.74,1177.99,0,0,1,0,1
20.0,1,36.0,1,1,0,0,3,25.94,924.37,1,0,1,1,0
69.0,1,52.0,1,0,1,2,3,51.81,2694.59,1,0,0,1,0
40.0,1,31.0,0,1,1,0,2,51.87,1610.87,0,0,0,0,0
43.0,0,33.0,1,1,1,0,2,85.7,2809.59,0,1,0,1,0
21.0,0,13.0,1,0,1,1,3,64.86,829.2,1,0,1,0,0
35.0,0,18.0,1,1,1,0,0,97.75,1749.95,1,1,1,0,0
43.65553060078607,1,41.0,1,0,0,0,2,58.44,2383.01,0,0,1,0,0
52.0,1,58.0,1,1,1,0,3,42.16,2446.12,1,1,1,0,0
39.0,0,56.0,1,0,0,0,2,49.1,2752.03,0,1,0,1,0
60.0,1,24.0,1,1,0,2,2,38.25,907.37,0,0,1,0,0
32.0,0,31.0,0,1,0,0,0,39.79,1234.73,1,0,0,1,0
39.0,1,55.0,1,1,1,2,2,41.68,2288.16,1,0,1,0,0
54.0,1,10.0,1,1,1,0,3,21.61,215.11,0,0,1,0,0
69.0,0,60.0,1,1,0,0,2,91.61,5490.32,1,0,1,1,0
59.0,1,2.0,1,1,0,0,0,59.96,124.8,1,0,0,1,0
29.0,1,15.0,1,1,0,0,3,22.27,350.4,0,1,1,1,0
64.0,0,3.0,1,1,1,1,1,57.0,178.74,0,0,0,0,0
66.0,0,43.0,1,1,1,2,2,110.54,4767.15,1,0,0,1,0
43.65553060078607,1,31.0,1,1,0,0,0,71.12,2190.69,0,0,1,0,0
55.0,0,70.0,1,0,1,1,2,118.68,2132.26,0,0,0,0,0
35.0,1,67.0,1,0,1,0,2,74.0,4963.65,1,0,1,0,0
62.0,0,56.0,0,1,1,0,3,116.28,6526.76,1,1,1,0,0
52.0,1,63.0,0,1,1,0,2,40.18,2537.84,0,0,0,1,0
47.0,1,15.0,1,0,1,2,3,48.99,724.59,1,1,0,0,0
41.0,0,10.0,0,1,1,0,2,90.0,895.65,1,0,0,1,1
59.0,1,38.0,1,1,1,2,2,118.68,4513.17,0,1,1,1,0
47.0,1,47.0,0,1,0,0,2,102.53,4817.26,0,0,1,0,0
31.0,0,57.0,1,1,1,0,0,75.37,4288.1,0,0,1,0,0
23.0,0,50.0,0,1,1,0,0,28.52,1423.1,0,0,0,1,0
20.0,1,71.0,1,1,0,2,2,56.44,4007.1,1,0,0,0,0
33.0,0,15.0,1,1,1,1,3,28.64,418.75,1,1,0,1,0
24.0,0,18.0,1,1,1,0,2,51.13,930.19,0,0,0,0,0
69.0,1,2.0,1,1,0,2,2,45.88,87.36,0,0,1,0,0
31.0,1,43.0,1,1,0,0,2,58.86,2530.25,0,1,1,0,0
26.0,0,26.0,1,1,1,2,0,103.73,2707.33,1,1,1,0,0
32.0,0,71.0,0,1,1,2,2,35.04,2486.59,0,1,0,0,0
38.0,0,38.0,1,0,0,1,2,50.61,1932.98,1,0,0,0,0
52.0,1,42.0,1,1,1,2,1,46.11,1926.33,1,0,1,0,0
19.0,1,5.0,1,1,0,0,2,49.61,252.38,1,0,1,0,0
44.0,1,11.0,0,1,0,1,2,56.06,625.05,1,0,0,1,0
19.0,1,65.0,1,1,0,0,0,44.43,2879.65,0,1,0,1,0
52.0,1,34.0,0,1,1,0,3,114.26,3883.06,1,0,0,1,0
35.0,1,1.0,1,1,1,0,3,62.01,60.43,1,1,1,0,0
31.0,1,2.0,1,0,0,0,2,31.41,64.92,1,1,0,1,0
37.0,0,20.0,0,1,1,0,2,66.77,1340.15,0,1,0,1,0
35.0,0,61.0,1,0,1,0,0,38.44,2335.73,0,1,1,1,0
27.0,1,21.0,1,1,0,0,2,41.61,873.21,0,1,0,0,0
42.0,1,68.0,1,0,1,0,0,48.5,3313.91,1,1,1,0,0
19.0,1,12.0,0,0,1,2,1,32.48,400.3,0,1,1,0,0
42.0,0,22.0,1,0,0,0,3,92.11,2034.36,1,1,0,1,0
50.0,1,20.0,0,1,1,1,0,99.19,1981.87,1,0,0,0,0
53.0,0,1.0,1,1,1,0,1,59.43,80.72,0,1,0,0,0
48.0,0,30.0,1,0,1,0,2,88.9,2677.3,1,1,1,0,0
31.0,0,24.0,1,0,0,0,0,58.9,1413.97,1,1,0,0,0
18.0,0,14.0,0,0,1,0,1,36.41,511.94,1,0,1,0,0
63.0,0,36.0,1,1,1,1,3,69.59,2145.33,1,0,1,0,0
43.65553060078607,1,69.0,0,0,0,1,2,75.7,5227.23,1,0,1,0,0
63.0,1,24.0,1,1,0,0,2,24.1,584.33,1,0,0,0,0
69.0,0,60.0,0,1,1,0,2,85.45,5134.03,1,1,1,1,0
20.0,1,55.0,1,1,0,2,2,94.26,5182.49,0,1,0,1,0
52.0,0,24.0,0,1,1,0,3,106.0,2529.26,0,1,1,0,0
58.0,0,24.0,0,0,0,0,2,30.28,729.14,0,0,0,0,0
23.0,1,54.0,0,1,1,1,2,20.01,1087.61,0,0,0,0,0
42.0,1,26.0,1,1,1,0,3,27.33,700.79,0,1,0,0,0
30.0,1,66.0,0,1,0,2,3,112.41,7418.15,1,1,0,0,0
51.0,1,38.0,1,1,1,1,3,96.56,3682.69,1,1,1,1,0
25.0,1,65.0,1,1,1,0,0,103.54,6718.07,0,1,0,1,0
38.0,0,51.0,1,1,1,0,2,71.7,3653.86,1,0,0,0,0
51.0,1,35.0,1,1,0,0,2,72.67,2558.32,1,0,1,0,0
21.0,1,43.0,0,0,1,0,2,49.85,2145.13,1,0,0,0,0
42.0,1,29.0,1,0,1,2,3,104.28,3018.86,0,1,1,0,0
32.0,0,37.0,0,1,1,1,2,102.98,3810.19,0,1,1,0,0
21.0,1,58.0,1,1,1,0,0,59.22,3443.02,1,0,0,0,0
62.0,0,54.0,0,1,1,0,2,52.93,2856.18,0,0,0,1,0
29.0,1,39.0,1,0,1,0,1,93.84,3665.74,0,1,1,0,0
49.0,1,42.0,1,1,1,0,3,22.62,952.39,1,0,0,1,0
49.0,0,28.0,1,1,1,1,3,105.99,2970.89,1,0,0,0,0
45.0,1,29.0,0,1,0,1,0,64.62,1880.6,1,1,0,0,0
30.0,1,43.0,1,0,0,0,0,64.13,2754.64,0,0,0,0,0
48.0,0,3.0,0,1,0,0,0,86.91,251.28,1,1,1,0,1
31.0,1,10.0,1,1,1,1,1,84.57,850.44,1,0,0,0,1
37.0,0,59.0,1,0,0,0,3,46.6,2748.08,1,1,1,0,0
35.0,0,14.0,1,1,1,1,1,114.33,1596.14,0,0,0,1,0
46.0,0,47.0,1,0,0,0,2,118.63,5580.87,0,1,1,0,0
23.0,0,42.0,1,1,1,1,2,72.6,3061.97,1,1,0,1,0
49.0,0,32.0,1,0,1,2,2,76.14,2434.93,0,0,1,0,0
46.0,1,32.0,1,1,1,2,2,75.43,2413.84,1,0,0,0,0
60.0,1,42.0,1,0,1,2,2,68.58,2868.54,1,0,1,0,0
19.0,1,32.0,1,1,0,2,2,114.52,3662.41,0,0,0,0,0
43.65553060078607,0,26.0,0,0,0,1,2,44.48,1158.69,0,0,1,1,0
36.0,0,1.0,1,1,0,2,2,30.8,30.6,1,0,0,1,0
48.0,0,56.0,1,1,0,2,0,112.95,6321.58,1,1,1,0,0
43.65553060078607,0,2.0,0,0,1,1,1,41.3,89.86,0,1,0,0,0
22.0,1,30.0,1,1,1,0,0,94.92,2848.18,0,1,0,1,0
36.0,1,71.0,1,1,0,0,1,40.39,2893.58,0,1,0,1,0
51.0,0,52.0,0,1,1,2,3,116.02,6035.12,0,1,0,0,0
27.0,0,9.0,1,0,0,0,2,99.11,864.52,0,0,1,1,1
42.0,1,22.0,1,1,1,2,2,111.87,2450.02,0,0,1,1,0
19.0,0,34.0,1,0,1,0,3,115.1,3918.72,0,0,0,0,0
28.0,0,49.0,1,1,0,0,2,28.44,1387.13,0,0,0,0,0
67.0,0,1.0,1,1,1,1,2,63.34,57.53,1,1,0,0,0
48.0,1,53.0,0,1,1,2,3,84.81,4482.54,1,1,1,0,0
32.0,1,40.0,1,1,1,0,0,100.25,4005.23,1,0,0,0,0
26.0,0,45.0,1,1,0,2,2,44.15,1988.69,0,0,0,0,0
40.0,1,68.0,1,1,1,1,1,111.46,2132.26,1,1,1,1,0
36.0,0,9.0,1,1,1,0,0,42.1,368.7,1,0,1,1,0
26.0,0,22.0,1,0,1,0,0,106.62,2353.69,1,1,0,1,0
52.0,1,18.0,1,1,1,0,1,71.27,1270.95,1,1,1,1,0
38.0,0,43.0,1,1,1,0,2,71.54,3080.6,0,1,0,0,0
26.0,0,39.0,1,1,1,0,0,57.4,2241.97,1,1,0,0,0
45.0,1,6.0,1,1,0,0,1,30.35,172.76,1,0,0,0,0
63.0,0,48.0,1,1,0,0,3,54.71,2615.55,0,1,0,0,0
68.0,0,7.0,1,1,1,2,0,62.67,442.51,0,0,0,0,0
24.0,0,69.0,0,0,0,0,3,67.9,4679.5,1,1,1,0,0
33.0,1,16.0,1,1,1,1,3,93.91,1500.66,1,0,1,1,0
33.0,0,1.0,1,1,1,0,2,55.21,62.08,0,0,0,0,0
50.0,1,37.0,1,1,1,2,1,60.66,2249.21,1,0,0,0,0
21.0,0,37.0,1,1,1,2,1,110.61,4083.41,0,1,0,1,0
21.0,0,64.0,1,1,1,0,1,95.26,6096.1,1,0,0,1,0
56.0,0,62.0,0,1,1,2,0,22.29,1372.63,1,0,1,1,0
57.0,0,61.0,1,1,0,2,2,101.21,6182.51,1,1,1,0,0
34.0,1,33.0,1,1,1,1,2,118.99,3942.04,1,1,1,1,0
54.0,1,66.0,0,0,0,1,1,113.98,2132.26,0,1,0,0,0
56.0,0,30.0,0,1,1,0,2,103.6,3107.69,0,1,0,0,0
69.0,0,20.0,1,1,1,0,2,82.92,1667.57,0,1,1,1,0
46.0,0,60.0,1,1,1,0,3,47.82,2869.44,0,0,0,0,0
69.0,0,24.0,1,1,1,0,3,85.44,2056.18,0,1,0,0,0
53.0,0,4.0,1,1,0,0,0,89.56,358.76,0,0,0,1,1
55.0,0,37.0,1,1,0,2,3,48.16,1771.35,0,0,0,0,0
56.0,0,4.0,1,0,1,0,0,45.53,183.31,1,0,1,1,0
67.0,0,18.0,1,1,0,2,1,59.69,1085.69,1,1,0,0,0
54.0,1,66.0,0,1,0,0,2,84.11,5554.4,0,0,0,0,0
69.0,1,48.0,1,1,0,0,2,49.31,2383.12,0,1,0,1,0
43.65553060078607,1,33.0,1,1,1,0,3,75.57,2476.09,0,1,0,0,0
24.0,0,58.0,1,1,0,0,1,109.92,6379.15,0,1,0,1,0
44.0,0,28.0,1,1,1,2,2,49.51,1379.8,1,0,0,1,0
45.0,0,35.0,1,1,0,2,2,116.6,4072.24,0,0,0,1,0
39.0,1,10.0,0,1,1,0,0,67.33,686.64,0,1,1,1,0
31.0,0,65.0,0,1,1,2,3,30.09,1953.3,1,1,1,0,0
24.0,1,42.0,0,0,1,1,1,25.5,1067.48,0,1,1,0,0
54.0,0,9.0,0,1,1,0,1,53.87,488.27,0,0,1,0,0
39.0,1,60.0,1,1,0,1,3,45.88,2731.27,0,0,1,1,0
22.0,1,15.0,0,0,1,1,0,104.37,1579.1,0,1,0,0,0
19.0,1,57.0,0,0,1,0,2,93.76,5363.36,1,1,1,1,0
44.0,0,69.0,1,0,0,1,0,108.45,2132.26,1,0,0,0,0
38.0,1,22.0,1,1,1,0,0,78.93,1740.58,0,1,0,0,0
55.0,0,64.0,0,0,1,0,2,63.55,4065.03,1,1,0,1,0
32.0,0,41.0,1,1,1,0,2,47.06,1918.71,1,0,0,0,0
38.0,0,71.0,1,1,1,2,2,78.31,5571.95,1,1,1,0,0
27.0,0,56.0,0,1,1,1,3,81.8,4589.96,0,0,0,0,0
40.0,0,23.0,0,0,1,0,0,59.29,1368.17,1,1,1,0,0
56.0,1,25.0,1,1,0,0,2,113.66,2844.84,1,0,0,0,0
22.0,0,6.0,1,1,0,0,3,84.0,507.01,0,0,0,0,1
18.0,0,34.0,1,1,1,1,1,103.75,3522.24,0,0,1,0,0
30.0,0,63.0,0,1,1,0,2,82.04,5193.53,0,0,1,1,0
38.0,0,9.0,1,0,1,2,0,51.65,461.99,0,1,0,0,0
43.0,0,60.0,1,1,0,2,2,93.66,5615.33,1,1,0,1,0
67.0,1,49.0,0,1,1,1,3,43.03,2119.68,1,1,0,0,0
62.0,1,51.0,1,0,0,0,1,79.66,4062.37,1,1,1,0,0
38.0,0,60.0,1,1,1,0,3,60.24,3614.21,0,1,0,0,0
35.0,1,70.0,1,1,0,0,1,34.99,2132.26,1,0,1,0,0
54.0,1,37.0,1,0,1,1,1,61.32,2275.63,0,1,0,0,0
62.0,0,31.0,1,0,0,1,1,51.03,1589.22,1,1,0,1,0
49.0,1,41.0,1,0,1,0,1,31.22,1265.84,1,0,1,0,0
53.0,0,62.0,1,1,0,0,2,102.38,6351.57,0,0,1,0,0
34.0,1,58.0,0,1,1,2,1,69.86,4041.82,0,1,0,0,0
52.0,1,14.0,1,1,1,0,2,54.64,760.41,1,1,1,1,0
66.0,1,36.0,0,1,1,0,2,70.5,2539.76,1,1,0,0,0
