Age,Gender,Tenure,Service_Internet,Service_Phone,Service_TV,Contract,PaymentMethod,MonthlyCharges,TotalCharges,StreamingMovies,StreamingMusic,OnlineSecurity,TechSupport,MonthlyCharges_Contract,TenuretoAgeRatio,MonthlyTotallyChargesRatio,TotalServiceUsage
18.0,0,8.0,1,0,1,0,0,32.13,269.98,1,0,0,1,0.0,0.4444444444444444,0.11900881546781243,2
52.0,1,9.0,0,1,1,0,1,33.28,301.88,0,1,0,1,0.0,0.17307692307692307,0.11024248045581025,2
53.0,0,54.0,1,1,1,2,1,105.12,5668.59,0,0,0,1,210.24,1.0188679245283019,0.01854429408371394,3
19.0,1,25.0,1,1,1,1,2,66.94,1675.32,0,1,0,1,66.94,1.3157894736842106,0.03995654561516606,3
34.0,1,36.0,1,1,0,0,2,56.49,2025.49,0,0,0,1,0.0,1.0588235294117647,0.027889547714380226,2
36.0,1,67.0,1,1,1,0,3,36.06,2405.76,1,1,0,0,0.0,1.8611111111111112,0.0149890263367917,3
38.0,0,68.0,1,1,0,0,2,46.13,3128.13,1,0,0,0,0.0,1.7894736842105263,0.014746829575497182,2
40.0,1,2.0,1,0,0,0,2,35.38,77.38,1,0,1,1,0.0,0.05,0.4572240889118636,1
52.0,0,2.0,1,1,0,0,1,23.56,62.84,1,0,1,0,0.0,0.038461538461538464,0.3749204328453214,2
68.0,1,6.0,1,1,0,1,2,83.3,496.42,1,1,1,0,83.3,0.08823529411764706,0.16780145844244793,2
35.0,0,14.0,1,1,1,1,1,114.33,1596.14,0,0,0,1,114.33,0.4,0.07162905509541768,3
26.0,1,38.0,1,1,1,2,2,37.53,1418.12,1,1,0,0,75.06,1.4615384615384615,0.026464615124249007,3
30.0,1,60.0,0,0,1,0,1,102.61,6157.23,0,0,1,0,0.0,2.0,0.016664961354375264,1
48.0,0,56.0,1,1,1,0,3,101.44,5682.22,1,0,0,0,0.0,1.1666666666666667,0.017852177494007623,3
45.0,1,24.0,1,1,1,0,2,57.35,1370.04,0,0,1,1,0.0,0.5333333333333333,0.041860091676155446,3
42.0,0,19.0,0,1,0,2,3,36.08,680.91,1,1,0,0,72.16,0.4523809523809524,0.0529879132337607,1
43.65553060078607,0,52.0,1,1,1,0,2,44.65,2314.26,1,0,0,0,0.0,1.1911434653153357,0.01929342424792374,3
61.0,1,39.0,1,1,1,2,2,115.77,4532.08,0,0,1,0,231.54,0.639344262295082,0.02554456232017087,3
20.0,0,41.0,1,1,0,0,3,38.57,1583.04,0,0,1,0,0.0,2.05,0.024364513846775824,2
35.0,1,57.0,0,1,0,2,3,67.79,3867.66,1,1,0,1,135.58,1.6285714285714286,0.017527393824689867,1
54.0,1,69.0,1,1,1,1,2,89.49,6166.9,0,0,0,1,89.49,1.2777777777777777,0.014511342814055684,3
54.0,0,58.0,0,1,0,1,2,76.51,4436.88,1,0,0,1,76.51,1.0740740740740742,0.017244099457276285,1
57.0,0,63.0,1,1,1,0,2,67.58,4256.48,0,0,0,1,0.0,1.105263157894737,0.015876968762921478,3
64.0,0,17.0,1,0,0,1,3,69.59,1056.21,1,1,1,0,69.59,0.265625,0.0658865187794094,1
43.65553060078607,1,43.0,1,1,1,2,2,50.85,2190.15,0,0,0,1,101.7,0.9849840193953737,0.023217587836449557,3
50.0,0,33.0,0,1,1,0,0,22.96,752.34,1,0,1,1,0.0,0.66,0.0305181168088896,2
49.0,0,62.0,1,1,0,0,2,83.86,5195.8,0,1,0,0,0.0,1.2653061224489797,0.01613995919781362,2
39.0,0,14.0,0,0,0,0,2,60.85,847.48,1,1,0,0,0.0,0.358974358974359,0.07180110445084249,0
29.0,1,68.0,1,1,1,0,0,116.68,2132.26,1,0,0,1,0.0,2.3448275862068964,0.05472128164482755,3
64.0,0,44.0,0,1,1,0,0,101.37,4460.71,0,0,0,0,0.0,0.6875,0.022725081881583873,2
28.0,1,50.0,0,1,1,0,2,87.01,4347.67,1,0,1,0,0.0,1.7857142857142858,0.02001301846736298,2
18.0,0,49.0,0,1,1,1,3,27.81,1374.56,0,0,0,0,27.81,2.7222222222222223,0.020231928762658596,2
27.0,1,54.0,1,0,0,0,2,76.64,4132.89,1,1,1,0,0.0,2.0,0.018543924469318077,1
42.0,0,63.0,1,1,1,0,2,86.15,5437.18,0,1,1,0,0.0,1.5,0.015844610625360942,3
25.0,1,20.0,1,1,1,0,0,100.47,2017.66,1,0,1,0,0.0,0.8,0.049795307435345895,3
41.0,1,36.0,1,0,1,2,2,55.64,1991.45,0,0,0,1,111.28,0.8780487804878049,0.02793944111074845,2
62.0,0,41.0,1,0,0,2,1,42.35,1744.09,0,0,1,1,84.7,0.6612903225806451,0.024282003795675685,1
41.0,1,23.0,1,1,0,2,0,67.22,2132.26,1,0,0,1,134.44,0.5609756097560976,0.03152523613443013,2
43.0,0,71.0,1,1,0,0,1,31.03,2217.12,0,0,0,0,0.0,1.6511627906976745,0.013995633975607998,2
36.0,1,71.0,1,1,0,0,1,40.39,2893.58,0,1,0,1,0.0,1.9722222222222223,0.013958487410059511,2
54.0,0,68.0,1,0,1,2,1,112.03,2132.26,1,1,0,1,224.06,1.2592592592592593,0.052540496937521684,2
48.0,0,17.0,0,0,1,2,2,113.03,1913.89,1,0,0,0,226.06,0.3541666666666667,0.059057730590577305,1
38.0,0,58.0,0,1,1,1,2,31.62,1853.56,0,1,1,0,31.62,1.5263157894736843,0.01705906471870347,2
69.0,1,71.0,0,1,0,0,1,30.19,2141.7,0,0,0,0,0.0,1.0289855072463767,0.014096278657141526,1
42.0,1,42.0,0,1,1,0,3,82.01,3447.06,0,1,0,0,0.0,1.0,0.023791288808433855,2
26.0,0,4.0,0,0,1,0,2,80.12,330.66,0,1,1,0,0.0,0.15384615384615385,0.242303272243392,1
59.0,0,69.0,1,1,1,0,0,41.76,2875.4,1,1,0,0,0.0,1.1694915254237288,0.014523196772622938,3
43.65553060078607,1,31.0,1,1,0,0,0,71.12,2190.69,0,0,1,0,0.0,0.7101047581687578,0.03246465725410715,2
43.65553060078607,1,31.0,0,1,1,0,3,111.53,3462.53,0,0,0,0,0.0,0.7101047581687578,0.032210551244321345,2
22.0,1,21.0,1,0,1,2,3,64.63,1362.6,0,0,0,0,129.26,0.9545454545454546,0.04743138118303244,2
37.0,0,58.0,1,1,0,0,0,117.78,6823.7,1,1,1,1,0.0,1.5675675675675675,0.01726043055820156,2
62.0,1,8.0,0,1,1,1,1,71.06,586.6,1,0,1,0,71.06,0.12903225806451613,0.12113876576883736,2
23.0,1,42.0,1,1,1,0,0,46.69,1974.45,1,1,0,0,0.0,1.826086956521739,0.023647091595127755,3
22.0,1,65.0,1,1,1,0,3,31.55,2059.24,0,0,0,1,0.0,2.9545454545454546,0.01532118645713953,3
38.0,1,28.0,0,0,1,0,0,86.6,2419.24,1,1,1,0,0.0,0.7368421052631579,0.03579636580083002,1
62.0,1,3.0,1,0,0,0,3,112.16,341.21,1,0,0,0,0.0,0.04838709677419355,0.3287125230796284,1
47.0,1,63.0,0,0,1,0,3,117.76,7412.38,1,0,1,0,0.0,1.3404255319148937,0.015886935100467056,1
42.0,1,2.0,0,1,0,0,2,80.87,145.09,0,1,0,1,0.0,0.047619047619047616,0.5573781790612723,1
24.0,1,21.0,0,1,0,2,2,53.98,1121.48,1,1,1,0,107.96,0.875,0.04813282448193458,1
50.0,0,37.0,1,1,0,2,0,64.56,2371.26,0,0,0,0,129.12,0.74,0.027226031729966346,2
53.0,0,59.0,1,1,0,0,2,69.28,4092.43,1,0,0,1,0.0,1.1132075471698113,0.016928817353015203,2
43.65553060078607,0,7.0,1,1,1,0,2,106.56,734.94,1,1,1,0,0.0,0.16034623571552595,0.144991427871663,3
45.0,0,41.0,1,1,0,0,2,33.12,1360.55,1,1,0,1,0.0,0.9111111111111111,0.024343096541839696,2
61.0,0,69.0,0,1,1,2,2,68.85,4746.66,1,0,1,0,137.7,1.1311475409836065,0.014504936102438346,2
25.0,1,20.0,0,0,0,2,2,115.02,2296.93,0,0,0,0,230.04,0.8,0.05007553560622222,0
38.0,0,71.0,1,1,1,2,2,78.31,5571.95,1,1,1,0,156.62,1.868421052631579,0.01405432568490385,3
52.0,1,71.0,0,1,0,0,2,110.52,2132.26,0,1,1,0,0.0,1.3653846153846154,0.05183232814009548,1
59.0,0,19.0,0,1,1,0,2,49.12,934.68,1,0,0,1,0.0,0.3220338983050847,0.05255274532460307,2
58.0,1,45.0,0,1,0,0,3,115.71,5217.96,0,1,1,0,0.0,0.7758620689655172,0.022175332888715128,1
34.0,0,61.0,0,1,1,2,2,42.93,2617.14,1,0,1,1,85.86,1.7941176470588236,0.016403402187120292,2
55.0,1,19.0,1,1,1,2,1,108.49,2054.55,0,1,0,0,216.98,0.34545454545454546,0.05280475043196806,3
69.0,0,60.0,0,1,1,0,2,85.45,5134.03,1,1,1,1,0.0,0.8695652173913043,0.016643845088556163,2
65.0,0,31.0,1,1,0,0,2,115.72,3602.2,1,0,1,1,0.0,0.47692307692307695,0.03212481261451335,2
40.0,1,68.0,1,1,0,0,2,21.41,1464.21,0,0,0,1,0.0,1.7,0.014622219490373648,2
56.0,0,68.0,1,1,1,1,2,61.66,4199.02,1,1,0,0,61.66,1.2142857142857142,0.014684378735990777,3
61.0,0,58.0,1,1,0,0,0,29.12,1693.31,1,0,0,1,0.0,0.9508196721311475,0.01719708736144002,2
68.0,1,59.0,1,0,0,0,3,99.0,5848.14,1,1,0,1,0.0,0.8676470588235294,0.0169284593050098,1
68.0,0,40.0,1,1,1,0,2,68.89,2754.13,1,1,0,0,0.0,0.5882352941176471,0.02501334359670749,3
58.0,0,25.0,1,0,1,0,2,78.63,1961.89,0,0,1,0,0.0,0.43103448275862066,0.040078699621283555,2
60.0,1,56.0,1,1,0,1,1,117.14,6548.8,1,1,0,1,117.14,0.9333333333333333,0.01788724651844613,2
58.0,1,54.0,1,1,1,0,0,82.43,4442.45,1,0,1,1,0.0,0.9310344827586207,0.018555076590620043,3
55.0,1,33.0,1,1,1,1,3,27.22,902.38,0,1,1,1,27.22,0.6,0.030164675635541566,3
59.0,0,66.0,0,0,1,1,2,110.32,7284.66,0,1,1,0,110.32,1.11864406779661,0.015144152232224976,1
23.0,1,19.0,1,1,0,2,2,117.71,2233.84,1,0,0,0,235.42,0.8260869565217391,0.05269401568599362,2
54.0,1,24.0,1,0,1,2,2,23.62,567.68,0,0,0,0,47.24,0.4444444444444444,0.041607948139797075,2
19.0,1,57.0,0,0,1,0,2,93.76,5363.36,1,1,1,1,0.0,3.0,0.017481578711852273,1
28.0,1,12.0,1,1,1,0,2,35.35,415.66,1,0,0,1,0.0,0.42857142857142855,0.08504546985517009,3
62.0,1,10.0,1,1,0,1,2,28.78,283.96,1,1,0,0,28.78,0.16129032258064516,0.10135230314128751,2
32.0,1,8.0,0,1,1,1,2,21.9,166.98,0,1,1,0,21.9,0.25,0.13115343154868847,2
28.0,0,1.0,1,1,1,0,2,91.3,69.87,0,1,1,1,0.0,0.03571428571428571,1.306712466008301,3
31.0,1,43.0,1,1,0,0,2,58.86,2530.25,0,1,1,0,0.0,1.3870967741935485,0.023262523466060666,2
68.0,1,34.0,1,1,1,0,0,79.25,2686.52,1,0,0,1,0.0,0.5,0.02949912898470884,3
67.0,1,49.0,0,1,1,1,3,43.03,2119.68,1,1,0,0,43.03,0.7313432835820896,0.020300233997584544,2
61.0,1,17.0,0,1,1,0,1,59.96,1007.24,0,0,0,0,0.0,0.2786885245901639,0.05952900996783289,2
56.0,0,57.0,1,1,0,0,2,49.43,2829.4,1,0,1,0,0.0,1.0178571428571428,0.017470135010956386,2
43.0,1,14.0,1,0,0,0,0,78.14,1077.55,0,1,1,0,0.0,0.32558139534883723,0.07251635654958007,1
43.65553060078607,0,44.0,1,1,1,0,0,47.29,2065.57,0,0,0,1,0.0,1.0078906244975918,0.0228944068707427,3
49.0,0,70.0,0,0,0,0,2,77.82,5452.3,1,0,0,0,0.0,1.4285714285714286,0.014272875667149642,0
27.0,0,5.0,1,0,0,1,0,86.78,430.94,0,0,0,1,86.78,0.18518518518518517,0.2013737411240544,1
25.0,1,10.0,1,0,0,0,2,40.52,406.64,1,0,1,1,0.0,0.4,0.09964587841825695,1
66.0,0,48.0,0,1,0,0,1,114.91,5514.56,1,1,1,0,0.0,0.7272727272727273,0.020837564556374397,1
43.0,1,62.0,0,0,1,1,0,42.21,2613.38,0,0,0,1,42.21,1.441860465116279,0.016151497294691165,1
51.0,1,10.0,1,1,1,0,3,36.9,357.47,1,1,0,1,0.0,0.19607843137254902,0.10322544549192939,3
66.0,0,49.0,1,1,1,0,0,90.69,4467.81,0,0,1,0,0.0,0.7424242424242424,0.02029853552411584,3
32.0,1,11.0,1,1,1,0,1,67.27,746.31,0,0,1,0,0.0,0.34375,0.09013680642092428,3
64.0,0,69.0,0,1,0,1,1,82.93,5730.85,1,1,1,1,82.93,1.078125,0.014470802760498006,1
39.0,0,70.0,0,1,1,0,0,47.73,3341.06,0,0,1,0,0.0,1.794871794871795,0.014285885317833261,2
37.0,1,41.0,0,1,1,1,3,57.94,2376.22,0,0,1,0,57.94,1.1081081081081081,0.024383264175875972,2
54.0,1,44.0,1,1,0,2,3,24.6,1078.7,1,0,0,0,49.2,0.8148148148148148,0.022805228515806065,2
59.0,0,29.0,1,1,0,0,1,115.75,3374.81,0,0,0,0,0.0,0.4915254237288136,0.0342982271594549,2
35.0,0,39.0,0,1,1,1,1,64.77,2534.19,1,1,0,0,64.77,1.1142857142857143,0.02555846246729724,2
69.0,1,46.0,0,1,1,2,1,70.36,3246.46,0,0,1,0,140.72,0.6666666666666666,0.02167283749068216,2
43.0,1,19.0,1,1,1,2,1,32.01,610.74,1,1,0,1,64.02,0.4418604651162791,0.05241182827389724,3
68.0,1,64.0,1,0,0,1,0,50.95,3258.17,0,1,0,1,50.95,0.9411764705882353,0.015637612524822216,1
44.0,1,10.0,1,1,1,0,1,108.89,1086.22,0,1,0,0,0.0,0.22727272727272727,0.10024672718233875,3
38.0,1,59.0,0,1,0,2,1,23.81,1401.92,1,0,0,0,47.62,1.5526315789473684,0.016983850719013923,1
59.0,1,19.0,0,1,1,0,2,92.94,1788.34,1,1,0,0,0.0,0.3220338983050847,0.05196998333650201,2
59.0,0,45.0,1,0,0,0,3,26.69,1215.03,0,1,0,0,0.0,0.7627118644067796,0.021966535805700273,1
35.0,1,61.0,1,0,1,2,2,77.03,4702.9,0,0,0,0,154.06,1.7428571428571429,0.016379255353080015,2
42.0,0,61.0,0,1,1,0,2,33.03,2005.52,0,0,0,0,0.0,1.4523809523809523,0.01646954405839882,2
65.0,1,26.0,1,1,1,0,3,106.03,2742.47,0,1,0,0,0.0,0.4,0.03866222784570114,3
26.0,1,64.0,0,0,1,0,2,56.76,3620.61,0,1,1,1,0.0,2.4615384615384617,0.015676916320730483,1
43.65553060078607,1,44.0,1,1,1,0,2,90.44,3964.28,1,0,0,1,0.0,1.0078906244975918,0.022813726578344615,3
65.0,0,67.0,0,1,1,2,2,38.99,2612.75,0,1,0,1,77.98,1.0307692307692307,0.01492297387809779,2
61.0,1,59.0,1,1,0,1,2,61.14,3608.5,1,0,0,0,61.14,0.9672131147540983,0.016943328252736593,2
62.0,0,26.0,0,1,1,0,2,109.32,2839.97,1,0,1,1,0.0,0.41935483870967744,0.038493364366525,2
23.0,1,19.0,1,1,1,0,2,99.34,1889.6,1,1,0,1,0.0,0.8260869565217391,0.05257197290431838,3
68.0,0,56.0,0,0,1,0,1,91.48,5111.52,1,1,0,1,0.0,0.8235294117647058,0.01789682912323536,1
64.0,0,71.0,1,0,1,0,3,43.64,3105.16,0,1,0,1,0.0,1.109375,0.014054026201548392,2
28.0,0,36.0,0,1,0,1,2,95.46,3436.2,1,1,0,0,95.46,1.2857142857142858,0.02778068796926838,1
38.0,1,19.0,1,0,0,0,2,66.62,1259.67,1,1,0,1,0.0,0.5,0.052886867195376566,1
45.0,0,35.0,1,1,1,0,1,74.4,2588.48,0,0,0,1,0.0,0.7777777777777778,0.028742737050315246,3
21.0,0,7.0,1,1,0,0,3,48.56,331.1,1,0,0,1,0.0,0.3333333333333333,0.1466626396858955,2
43.0,1,5.0,1,0,0,0,2,52.57,262.36,1,1,0,0,0.0,0.11627906976744186,0.2003735325506937,1
51.0,1,28.0,0,1,0,0,3,75.6,2140.43,0,0,0,0,0.0,0.5490196078431373,0.035320005793228464,1
29.0,1,32.0,0,1,0,0,2,70.52,2270.85,0,0,0,1,0.0,1.103448275862069,0.031054450976506595,1
42.0,0,53.0,0,0,1,2,3,110.91,5866.18,1,1,1,0,221.82,1.2619047619047619,0.018906682031577617,1
47.0,0,63.0,1,1,1,2,3,67.79,4259.43,0,0,0,0,135.58,1.3404255319148937,0.01591527504853936,3
52.0,0,33.0,0,1,0,1,0,27.37,905.89,0,1,1,1,27.37,0.6346153846153846,0.030213381315612273,1
62.0,1,24.0,1,0,1,0,2,21.7,524.93,1,1,1,1,0.0,0.3870967741935484,0.04133884517935725,2
43.65553060078607,1,56.0,0,1,1,2,2,87.6,4895.09,1,1,0,0,175.2,1.2827698857242076,0.017895483024826915,2
43.65553060078607,0,13.0,1,0,1,2,3,25.25,319.38,0,0,1,0,50.5,0.2977858663288339,0.07905942764105454,2
53.0,0,29.0,0,1,0,1,0,94.51,2741.22,1,1,0,1,94.51,0.5471698113207547,0.03447734950131694,1
50.0,0,59.0,1,1,1,2,3,94.75,5575.72,1,0,0,0,189.5,1.18,0.01699332104194615,3
57.0,0,37.0,1,1,1,0,1,74.37,2761.84,1,1,0,0,0.0,0.6491228070175439,0.026927700373663935,3
31.0,1,43.0,0,0,1,0,3,98.66,4242.23,1,0,1,1,0.0,1.3870967741935485,0.02325663625027403,1
60.0,0,30.0,1,1,1,0,2,42.04,1252.94,1,0,0,0,0.0,0.5,0.03355308314843488,3
48.0,1,22.0,1,1,1,0,0,61.42,1359.93,1,1,1,0,0.0,0.4583333333333333,0.04516408932812718,3
21.0,1,48.0,1,0,0,1,3,28.01,1345.68,1,0,0,1,28.01,2.2857142857142856,0.020814755365317163,1
23.0,0,2.0,1,0,1,2,1,101.01,191.18,0,0,1,0,202.02,0.08695652173913043,0.5283502458416153,2
30.0,1,24.0,1,1,0,0,2,31.95,753.1,1,0,1,0,0.0,0.8,0.04242464480148719,2
43.65553060078607,1,66.0,1,1,1,2,1,105.54,6954.36,1,1,0,1,211.08,1.5118359367463876,0.015176090970269012,3
46.0,0,6.0,0,1,1,2,3,45.57,287.68,1,0,0,1,91.14,0.13043478260869565,0.1584051724137931,2
67.0,0,22.0,0,1,0,0,0,76.17,2132.26,0,0,1,1,0.0,0.3283582089552239,0.03572266046354572,1
50.0,1,39.0,0,1,0,2,1,84.07,3289.69,0,0,0,0,168.14,0.78,0.02555559946377926,1
25.0,0,68.0,1,1,0,1,2,87.68,5955.85,1,1,0,0,87.68,2.72,0.014721660216425868,2
42.0,1,23.0,1,0,0,0,0,58.02,1334.87,1,1,0,1,0.0,0.5476190476190477,0.04346490669503398,1
45.0,1,49.0,1,1,1,1,0,100.1,4904.64,1,0,0,1,100.1,1.0888888888888888,0.02040924512298558,3
41.0,0,67.0,0,1,0,0,3,78.15,5236.54,0,1,0,0,0.0,1.6341463414634145,0.014923976518846416,1
48.0,1,16.0,1,1,1,0,3,24.52,389.08,0,0,0,1,0.0,0.3333333333333333,0.06302045851752854,3
29.0,0,50.0,1,0,0,1,1,53.31,2669.44,0,1,0,0,53.31,1.7241379310344827,0.019970480700071926,1
62.0,1,3.0,1,0,1,0,0,61.07,195.04,1,0,1,0,0.0,0.04838709677419355,0.3131152584085316,2
63.0,1,60.0,1,1,0,0,2,68.03,4064.39,1,1,1,0,0.0,0.9523809523809523,0.016738059093738544,2
61.0,1,35.0,1,1,1,0,2,79.09,2773.97,1,0,1,1,0.0,0.5737704918032787,0.02851148354163888,3
60.0,1,70.0,1,1,1,0,2,51.03,3574.48,0,1,0,0,0.0,1.1666666666666667,0.014276202412658624,3
47.0,1,49.0,1,1,0,0,1,47.49,2312.38,0,0,0,1,0.0,1.0425531914893618,0.02053728193463012,2
43.65553060078607,1,47.0,1,0,1,1,3,98.79,4631.94,1,1,1,1,98.79,1.0766104398042458,0.0213279964766383,2
44.0,1,42.0,0,1,0,2,1,78.33,3283.02,0,0,0,1,156.66,0.9545454545454546,0.02385912970374838,1
41.0,1,27.0,1,1,1,0,3,25.78,698.37,0,0,0,0,0.0,0.6585365853658537,0.036914529547374605,3
56.0,1,61.0,0,1,1,0,2,119.78,7303.09,0,0,0,0,0.0,1.0892857142857142,0.0164012767198542,2
54.0,0,63.0,0,1,0,0,1,59.13,3729.77,0,0,1,1,0.0,1.1666666666666667,0.015853524480061772,1
37.0,0,9.0,0,1,0,0,2,52.58,461.26,1,1,0,1,0.0,0.24324324324324326,0.11399210857217187,1
55.0,0,24.0,1,1,1,1,2,92.2,2224.31,0,1,1,1,92.2,0.43636363636363634,0.0414510567322001,3
61.0,0,57.0,1,1,0,0,0,49.59,2804.34,1,1,0,0,0.0,0.9344262295081968,0.017683305162712083,2
47.0,1,31.0,0,1,0,2,2,115.28,3567.61,0,1,0,0,230.56,0.6595744680851063,0.032312949005076225,1
52.0,1,1.0,1,1,1,0,0,106.69,92.51,1,0,0,1,0.0,0.019230769230769232,1.1532807264079559,3
69.0,1,2.0,1,1,0,2,2,45.88,87.36,0,0,1,0,91.76,0.028985507246376812,0.5251831501831502,2
24.0,0,8.0,1,0,1,2,1,26.02,202.84,0,0,0,0,52.04,0.3333333333333333,0.12827844606586472,2
19.0,0,68.0,0,0,0,2,0,27.22,1841.03,0,1,0,1,54.44,3.5789473684210527,0.01478520176205711,0
35.0,1,69.0,1,1,1,0,2,108.53,2132.26,0,1,1,0,0.0,1.9714285714285715,0.05089904608256028,3
21.0,0,58.0,1,1,0,2,0,108.34,6283.89,0,1,1,0,216.68,2.761904761904762,0.01724091287403185,2
50.0,1,12.0,1,1,1,2,2,107.77,1296.62,0,1,1,0,215.54,0.24,0.08311610186484861,3
37.0,0,5.0,1,0,1,0,2,112.49,573.8,1,1,0,1,0.0,0.13513513513513514,0.1960439177413733,2
49.0,0,39.0,1,0,1,0,2,35.58,1375.38,1,1,1,1,0.0,0.7959183673469388,0.025869214326222568,2
28.0,0,71.0,1,0,0,0,2,34.96,2476.42,0,0,1,1,0.0,2.5357142857142856,0.01411715298697313,1
47.0,0,19.0,1,0,0,1,0,26.54,509.29,1,0,1,1,26.54,0.40425531914893614,0.05211176343537081,1
20.0,1,68.0,1,1,1,0,2,28.53,1935.67,0,0,0,1,0.0,3.4,0.014739082591557446,3
61.0,0,37.0,1,1,1,1,0,105.49,3903.83,0,1,0,1,105.49,0.6065573770491803,0.027022180781437716,3
43.65553060078607,0,17.0,1,0,0,2,2,24.81,427.89,0,0,1,0,49.62,0.3894122867377059,0.0579821916847788,1
44.0,1,23.0,0,0,1,0,2,47.76,1101.69,1,0,1,0,0.0,0.5227272727272727,0.04335157803011736,1
59.0,1,56.0,1,1,0,0,1,119.81,6702.0,0,0,0,0,0.0,0.9491525423728814,0.017876753207997614,2
63.0,1,60.0,1,1,0,2,2,99.92,5984.33,0,0,0,0,199.84,0.9523809523809523,0.016696940175424817,2
26.0,0,45.0,1,1,0,2,2,44.15,1988.69,0,0,0,0,88.3,1.7307692307692308,0.022200544076754043,2
32.0,1,7.0,0,1,1,2,3,59.16,413.19,0,1,0,0,118.32,0.21875,0.143178682930371,2
35.0,1,68.0,1,0,1,0,0,93.96,6403.73,0,1,0,1,0.0,1.9428571428571428,0.014672698567865915,2
18.0,0,35.0,1,1,1,1,3,118.67,4165.76,1,1,0,0,118.67,1.9444444444444444,0.028486998770932553,3
35.0,0,18.0,1,1,1,0,0,97.75,1749.95,1,1,1,0,0.0,0.5142857142857142,0.05585873882110917,3
34.0,0,64.0,1,0,0,0,2,90.65,5814.62,0,1,0,0,0.0,1.8823529411764706,0.015590012760937088,1
38.0,1,42.0,0,1,1,0,3,116.43,4882.6,0,1,1,0,0.0,1.105263157894737,0.02384590177364519,2
25.0,1,58.0,0,1,1,1,0,56.69,3296.53,0,1,1,1,56.69,2.32,0.01719687064883377,2
51.0,1,67.0,0,1,1,0,1,92.66,6215.7,1,1,1,0,0.0,1.3137254901960784,0.01490741187637756,2
31.0,0,2.0,1,1,1,2,2,43.77,101.38,1,0,0,0,87.54,0.06451612903225806,0.43174196093904127,3
43.65553060078607,0,43.0,1,0,1,2,2,93.28,4000.02,1,1,0,1,186.56,0.9849840193953737,0.023319883400582997,2
36.0,1,25.0,1,1,1,2,2,93.5,2338.33,0,1,1,1,187.0,0.6944444444444444,0.03998580183293205,3
33.0,0,1.0,1,1,0,0,2,39.59,43.77,0,0,1,1,0.0,0.030303030303030304,0.9045007996344528,2
60.0,0,31.0,0,0,1,0,1,102.99,3188.19,0,0,1,0,0.0,0.5166666666666667,0.03230359545698343,1
59.0,0,39.0,0,1,0,0,1,44.57,1725.21,0,0,1,0,0.0,0.6610169491525424,0.02583453608546206,1
31.0,1,41.0,1,1,1,0,2,91.61,3765.61,0,1,0,1,0.0,1.3225806451612903,0.024328063713448814,3
33.0,1,14.0,1,1,1,2,0,91.49,1294.83,1,1,0,0,182.98,0.42424242424242425,0.07065792420626646,3
24.0,0,52.0,1,1,1,2,0,82.68,4297.03,1,0,1,0,165.36,2.1666666666666665,0.019241196826645383,3
43.65553060078607,0,64.0,0,1,0,0,0,62.0,3964.7,1,0,0,0,0.0,1.4660227265419516,0.015638005397634124,1
63.0,0,2.0,1,1,0,0,0,75.12,159.02,0,1,0,0,0.0,0.031746031746031744,0.4723934096340083,2
47.0,0,36.0,1,1,1,1,2,53.92,1940.57,1,1,0,0,53.92,0.7659574468085106,0.02778565060781111,3
51.0,1,39.0,0,0,1,0,1,78.88,3074.65,0,1,1,1,0.0,0.7647058823529411,0.025654952596230463,1
27.0,0,20.0,1,0,0,0,0,58.96,1209.15,1,0,0,1,0.0,0.7407407407407407,0.04876152669230451,1
43.0,0,34.0,0,0,0,0,0,92.15,3120.05,1,0,1,0,0.0,0.7906976744186046,0.029534783096424738,0
56.0,0,27.0,1,0,1,0,3,100.18,2710.47,1,0,0,1,0.0,0.48214285714285715,0.03696037956516767,2
41.0,1,53.0,1,1,1,0,3,73.99,3914.75,0,1,0,1,0.0,1.2926829268292683,0.01890031291908806,3
23.0,0,36.0,1,1,0,0,2,20.31,714.52,0,0,1,0,0.0,1.565217391304348,0.028424676706040417,2
61.0,0,58.0,0,1,0,0,1,43.46,2510.12,0,1,1,0,0.0,0.9508196721311475,0.01731391327904642,1
35.0,0,27.0,0,1,1,0,2,27.75,751.38,1,1,0,0,0.0,0.7714285714285715,0.036932045037131676,2
22.0,0,53.0,1,1,0,0,0,72.38,3826.31,0,0,1,0,0.0,2.409090909090909,0.018916397260023362,2
40.0,1,31.0,1,1,1,0,2,96.17,2977.23,1,0,0,0,0.0,0.775,0.03230183761415813,3
36.0,1,55.0,1,0,1,0,2,95.34,5231.12,1,1,0,0,0.0,1.5277777777777777,0.018225542522442614,2
24.0,1,30.0,0,0,0,2,0,69.67,2132.26,1,0,1,1,139.34,1.25,0.032674251732903115,0
43.65553060078607,0,27.0,0,0,0,2,2,70.44,1900.2,1,0,0,1,140.88,0.6184783377598858,0.03706978212819703,0
50.0,0,10.0,1,1,1,0,0,118.89,1191.91,1,0,0,1,0.0,0.2,0.09974746415417271,3
28.0,1,9.0,1,1,1,0,2,44.77,419.36,0,1,1,1,0.0,0.32142857142857145,0.10675791682563908,3
44.0,0,25.0,1,1,1,0,0,62.93,1563.72,0,1,0,1,0.0,0.5681818181818182,0.04024377765840432,3
44.0,0,62.0,1,1,0,0,2,113.74,7050.68,0,0,1,0,0.0,1.4090909090909092,0.01613177736048154,2
